data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
2026-06-07,1,6,OLP-SAO,SAO-OLP,semi leito,MADRUGADA,103.46,136.71,1.3069,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,96.86,126.68,1.4752,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,,105.9,1.2293233082706743,
2026-06-07,1,6,RIO-SAO,RIO-SAO,leito,MADRUGADA,181.22,278.88,1.4205,2026-05-20 19:15:46.396348
2026-06-07,1,6,BAT-SAO,BAT-SAO,semi leito,MANHA,211.86,257.49,1.531989233954452,
2026-06-07,1,6,BAT-SAO,SAO-BAT,semi leito,MANHA,144.31,180.9,1.3911,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-DTI,BHZ-DTI,semi leito,MANHA,107.85,171.09,1.3613,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-DTI,DTI-BHZ,semi leito,MANHA,121.64,187.43,1.6242,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-IPA,BHZ-IPA,semi leito,MANHA,74.79,139.64,1.5621,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-IPA,IPA-BHZ,semi leito,MANHA,121.23,154.75,1.4227,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-MCL,BHZ-MCL,semi leito,MANHA,123.98,128.9,1.4002579365079364,
2026-06-07,1,6,BHZ-MCL,MCL-BHZ,semi leito,MANHA,152.55,139.91,1.3210542905081475,
2026-06-07,1,6,BHZ-RIO,BHZ-RIO,semi leito,MANHA,128.98,160.43,1.4427361311983482,
2026-06-07,1,6,BHZ-RIO,RIO-BHZ,semi leito,MANHA,238.16,282.24,1.3324145896656552,
2026-06-07,1,6,BHZ-SAO,BHZ-SAO,semi leito,MANHA,145.69,230.56,1.6296,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-UDI,BHZ-UDI,semi leito,MANHA,109.26,263.54,1.289280111924237,
2026-06-07,1,6,BHZ-UDI,UDI-BHZ,semi leito,MANHA,93.51,336.02,2.2,
2026-06-07,1,6,BRU-SAO,BRU-SAO,semi leito,MANHA,,125.56,1.3228592421915009,
2026-06-07,1,6,BRU-SAO,SAO-BRU,semi leito,MANHA,67.98,106.83,1.3477,2026-05-20 19:15:46.396348
2026-06-07,1,6,CAB-RIO,CAB-RIO,semi leito,MANHA,60.31,76.9,1.5712754777070055,
2026-06-07,1,6,CAB-RIO,RIO-CAB,semi leito,MANHA,33.4,42.17,1.0203904761904767,
2026-06-07,1,6,CDG-RIO,CDG-RIO,semi leito,MANHA,,121.78,1.3073,2026-05-20 19:15:46.396348
2026-06-07,1,6,CDG-RIO,RIO-CDG,semi leito,MANHA,89.4,128.82,1.4748,2026-05-20 19:15:46.396348
2026-06-07,1,6,CMP-SAO,CMP-SAO,semi leito,MANHA,29.56,59.02,1.2748155149934812,
2026-06-07,1,6,CMP-SAO,SAO-CMP,semi leito,MANHA,24.26,43.9,1.1358974358974356,
2026-06-07,1,6,CMP-SJK,SJK-CMP,semi leito,MANHA,37.9,48.9,1.2802,2026-05-20 19:15:46.396348
2026-06-07,1,6,CRG-SAO,CRG-SAO,semi leito,MANHA,,130.75,1.8544973544973546,
2026-06-07,1,6,CRG-SAO,SAO-CRG,semi leito,MANHA,50.72,55.55,1.2036,2026-05-20 19:15:46.396348
2026-06-07,1,6,MCE-RIO,MCE-RIO,semi leito,MANHA,68.11,86.76,1.8998,2026-05-18 21:14:04.089853
2026-06-07,1,6,MCE-RIO,RIO-MCE,semi leito,MANHA,52.95,87.31,2.2083,2026-05-18 21:14:04.089853
2026-06-07,1,6,OLP-SAO,OLP-SAO,semi leito,MANHA,143.5,243.79,1.4912,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,RAO-SAO,semi leito,MANHA,87.63,148.68,1.5912,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,SAO-RAO,semi leito,MANHA,,138.8,1.3801065127840877,
2026-06-07,1,6,RIO-SAO,RIO-SAO,semi leito,MANHA,197.45,265.64,1.9621442640692623,
2026-06-07,1,6,RIO-SAO,SAO-RIO,semi leito,MANHA,123.93,158.65,1.6003450738916212,
2026-06-07,1,6,SAO-SJK,SAO-SJK,semi leito,MANHA,20.5,31.07,1.04102088246131,
2026-06-07,1,6,SAO-SJK,SJK-SAO,semi leito,MANHA,29.98,44.0,1.5377616643291245,
2026-06-07,1,6,SAO-SJP,SAO-SJP,semi leito,MANHA,101.27,147.95,1.4251,2026-05-18 21:14:04.089853
2026-06-07,1,6,SAO-SJP,SJP-SAO,semi leito,MANHA,114.29,166.37,1.5167,2026-05-18 21:14:04.089853
2026-06-07,1,6,ANG-BHZ,ANG-BHZ,semi leito,NOITE,272.09,234.22,0.7233,2026-05-25 12:47:00.367937
2026-06-07,1,6,ANG-BHZ,BHZ-ANG,semi leito,NOITE,149.4,161.91,1.1175,2026-05-20 19:15:46.396348
2026-06-07,1,6,ARB-SAO,ARB-SAO,semi leito,NOITE,215.44,261.62,1.4693,2026-05-18 21:14:04.089853
2026-06-07,1,6,ARB-SAO,SAO-ARB,semi leito,NOITE,187.25,226.26,1.4515,2026-05-21 13:04:43.736372
2026-06-07,1,6,BAT-SAO,BAT-SAO,semi leito,NOITE,153.83,226.26,1.3021,2026-05-20 19:15:46.396348
2026-06-07,1,6,BAT-SAO,SAO-BAT,semi leito,NOITE,154.61,242.43,1.4002,2026-05-18 21:38:03.240909
2026-06-07,1,6,BHZ-BSB,BHZ-BSB,semi leito,NOITE,271.17,259.19,1.4166696535843064,
2026-06-07,1,6,BHZ-BSB,BSB-BHZ,leito,NOITE,251.75,331.82,1.442804220779221,
2026-06-07,1,6,BHZ-CAB,BHZ-CAB,semi leito,NOITE,115.57,135.27,1.0,
2026-06-07,1,6,BHZ-CAB,CAB-BHZ,semi leito,NOITE,250.16,280.74,1.4427,2026-06-01 14:49:21.372773
2026-06-07,1,6,BHZ-CDG,BHZ-CDG,semi leito,NOITE,151.35,224.8,1.446,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-CDG,CDG-BHZ,semi leito,NOITE,149.76,271.19,1.4848,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-CMP,BHZ-CMP,semi leito,NOITE,188.56,243.77,1.461,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-CMP,CMP-BHZ,semi leito,NOITE,,263.02,1.5082,2026-05-11 18:59:14.190175
2026-06-07,1,6,BHZ-DTI,BHZ-DTI,semi leito,NOITE,92.11,147.9,1.2268,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-DTI,DTI-BHZ,semi leito,NOITE,90.96,183.32,1.3156727459016393,
2026-06-07,1,6,BHZ-GYN,BHZ-GYN,semi leito,NOITE,216.63,274.21,1.3508,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-GYN,GYN-BHZ,semi leito,NOITE,207.6,244.74,1.3268,2026-05-14 13:23:03.427540
2026-06-07,1,6,BHZ-IPA,BHZ-IPA,semi leito,NOITE,109.24,159.75,1.3608127952755917,
2026-06-07,1,6,BHZ-IPA,IPA-BHZ,semi leito,NOITE,106.62,150.59,1.291584249512674,
2026-06-07,1,6,BHZ-MCE,BHZ-MCE,semi leito,NOITE,217.27,373.4,1.2922,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-MCE,MCE-BHZ,semi leito,NOITE,295.05,470.57,1.695171115639328,
2026-06-07,1,6,BHZ-MCL,BHZ-MCL,semi leito,NOITE,156.04,229.97,1.2602887667887681,
2026-06-07,1,6,BHZ-MCL,MCL-BHZ,semi leito,NOITE,165.08,191.39,1.3625614479638029,
2026-06-07,1,6,BHZ-RAO,BHZ-RAO,semi leito,NOITE,236.46,234.05,1.2815567617865968,
2026-06-07,1,6,BHZ-RAO,RAO-BHZ,semi leito,NOITE,255.66,331.66,1.3254,2026-05-11 18:59:14.190175
2026-06-07,1,6,BHZ-RIO,BHZ-RIO,semi leito,NOITE,134.8,159.76,1.087851812728221,
2026-06-07,1,6,BHZ-RIO,RIO-BHZ,semi leito,NOITE,219.12,329.4,1.560986183148092,
2026-06-07,1,6,BHZ-SAO,BHZ-SAO,semi leito,NOITE,178.42,233.8,1.2386,2026-05-11 18:59:14.190175
2026-06-07,1,6,BHZ-SAO,SAO-BHZ,semi leito,NOITE,169.61,282.75,1.5843,2026-05-28 19:31:27.384374
2026-06-07,1,6,BHZ-SJK,BHZ-SJK,semi leito,NOITE,205.23,234.98,1.4831,2026-05-11 18:59:14.190175
2026-06-07,1,6,BHZ-SJK,SJK-BHZ,semi leito,NOITE,270.21,320.75,1.3187,2026-05-21 21:27:11.648087
2026-06-07,1,6,BHZ-UDI,BHZ-UDI,semi leito,NOITE,198.4,271.28,1.4199,2026-05-11 18:59:14.190175
2026-06-07,1,6,BHZ-UDI,UDI-BHZ,semi leito,NOITE,243.2,322.29,1.486,2026-06-01 16:43:44.545221
2026-06-07,1,6,BHZ-VIX,BHZ-VIX,semi leito,NOITE,191.05,233.63,1.2477345018915582,
2026-06-07,1,6,BHZ-VIX,VIX-BHZ,semi leito,NOITE,186.61,263.03,1.4313,2026-05-20 19:15:46.396348
2026-06-07,1,6,BOA-MAN,BOA-MAN,semi leito,NOITE,177.9,248.8,1.2226,2026-05-20 19:15:46.396348
2026-06-07,1,6,BOA-MAN,MAN-BOA,semi leito,NOITE,169.42,247.76,1.1444,2026-05-20 19:15:46.396348
2026-06-07,1,6,BRU-SAO,BRU-SAO,semi leito,NOITE,79.06,173.6,1.1456,2026-05-20 19:15:46.396348
2026-06-07,1,6,BRU-SAO,SAO-BRU,semi leito,NOITE,,156.7,1.0329131652661052,
2026-06-07,1,6,CAB-JDF,CAB-JDF,semi leito,NOITE,113.66,153.79,1.4686,2026-05-20 19:15:46.396348
2026-06-07,1,6,CAB-JDF,JDF-CAB,semi leito,NOITE,58.9,94.91,1.3168,2026-05-20 19:15:46.396348
2026-06-07,1,6,CAB-RIO,CAB-RIO,semi leito,NOITE,75.79,94.47,1.7003,2026-05-20 19:15:46.396348
2026-06-07,1,6,CAB-RIO,RIO-CAB,semi leito,NOITE,47.69,64.56,1.0295,
2026-06-07,1,6,CAB-SAO,CAB-SAO,semi leito,NOITE,204.06,239.72,1.2169,2026-05-21 15:02:02.789326
2026-06-07,1,6,CAB-SAO,SAO-CAB,semi leito,NOITE,135.15,155.9,1.2550621646795834,
2026-06-07,1,6,CAB-VIX,CAB-VIX,semi leito,NOITE,,212.43,1.2584,2026-06-01 16:29:14.968918
2026-06-07,1,6,CAB-VIX,VIX-CAB,semi leito,NOITE,125.85,194.2,1.3152,2026-05-20 19:15:46.396348
2026-06-07,1,6,CDG-RIO,CDG-RIO,semi leito,NOITE,86.21,144.75,1.2152,2026-05-20 19:15:46.396348
2026-06-07,1,6,CDG-RIO,RIO-CDG,semi leito,NOITE,102.71,127.07,1.4326,2026-05-20 19:15:46.396348
2026-06-07,1,6,CGR-SAO,CGR-SAO,semi leito,NOITE,194.38,246.62,1.3048,2026-05-20 19:15:46.396348
2026-06-07,1,6,CMP-RIO,CMP-RIO,semi leito,NOITE,137.72,186.89,1.3157,2026-05-18 21:14:04.089853
2026-06-07,1,6,CMP-RIO,RIO-CMP,semi leito,NOITE,175.2,196.13,1.3902,2026-05-21 13:04:43.736372
2026-06-07,1,6,CMP-SAO,CMP-SAO,semi leito,NOITE,31.6,56.39,1.1247709376820014,
2026-06-07,1,6,CMP-SAO,SAO-CMP,semi leito,NOITE,33.79,63.17,1.2558384494664165,
2026-06-07,1,6,CPC-FLN,CPC-FLN,semi leito,NOITE,203.15,254.13,1.1477,2026-05-27 17:13:52.293403
2026-06-07,1,6,CPC-FLN,FLN-CPC,semi leito,NOITE,184.67,299.45,1.4519,2026-05-29 12:42:19.886130
2026-06-07,1,6,CRG-SAO,SAO-CRG,semi leito,NOITE,51.73,62.9,1.2365589371980676,
2026-06-07,1,6,GVS-SAO,SAO-GVS,semi leito,NOITE,211.86,331.94,1.9073,2026-05-20 19:15:46.396348
2026-06-07,1,6,IPA-VIX,IPA-VIX,semi leito,NOITE,160.0,213.52,1.2206875383670985,
2026-06-07,1,6,IPA-VIX,VIX-IPA,semi leito,NOITE,173.22,216.9,1.4925833623390168,
2026-06-07,1,6,JDF-SAO,JDF-SAO,semi leito,NOITE,194.2,217.02,1.3419715003982493,
2026-06-07,1,6,JDF-SAO,SAO-JDF,semi leito,NOITE,188.87,259.43,1.3716,2026-05-11 18:59:14.190175
2026-06-07,1,6,MCE-RIO,MCE-RIO,semi leito,NOITE,63.04,86.79,1.4887,2026-05-14 13:23:03.427540
2026-06-07,1,6,MCE-RIO,RIO-MCE,semi leito,NOITE,64.87,87.31,1.7279,2026-05-18 21:14:04.089853
2026-06-07,1,6,MCE-SAO,MCE-SAO,semi leito,NOITE,187.9,285.82,1.6015890476190484,
2026-06-07,1,6,MCE-SAO,SAO-MCE,semi leito,NOITE,194.12,283.52,1.052,2026-05-21 17:58:30.881193
2026-06-07,1,6,MCL-RIO,RIO-MCL,semi leito,NOITE,273.63,440.22,1.4795,2026-05-14 13:23:03.427540
2026-06-07,1,6,OLP-SAO,OLP-SAO,semi leito,NOITE,109.76,174.9,1.3637,2026-05-20 19:15:46.396348
2026-06-07,1,6,OLP-SAO,SAO-OLP,semi leito,NOITE,129.4,200.45,1.4251,2026-05-20 19:15:46.396348
2026-06-07,1,6,PAS-SAO,PAS-SAO,semi leito,NOITE,151.38,269.07,1.3770586080586071,
2026-06-07,1,6,PAS-SAO,SAO-PAS,semi leito,NOITE,,260.81,1.4635714285714294,
2026-06-07,1,6,PNV-SAO,SAO-PNV,semi leito,NOITE,218.15,362.03,1.400853851540619,
2026-06-07,1,6,QAK-SAO,QAK-SAO,semi leito,NOITE,259.63,289.31,1.3798627572016466,
2026-06-07,1,6,QAK-SAO,SAO-QAK,semi leito,NOITE,187.05,280.39,1.2615774834437097,
2026-06-07,1,6,QDC-SAO,QDC-SAO,semi leito,NOITE,199.13,257.13,1.2271,2026-05-20 19:15:46.396348
2026-06-07,1,6,QDC-SAO,SAO-QDC,semi leito,NOITE,191.98,255.92,1.3054540229885059,
2026-06-07,1,6,RAO-RIO,RIO-RAO,semi leito,NOITE,309.2,360.81,1.9259,2026-05-28 12:58:52.853466
2026-06-07,1,6,RAO-SAO,RAO-SAO,semi leito,NOITE,76.65,130.1,1.2496200980392158,
2026-06-07,1,6,RAO-SAO,SAO-RAO,semi leito,NOITE,102.34,149.39,1.3640199171842684,
2026-06-07,1,6,RIO-SAO,RIO-SAO,semi leito,NOITE,233.38,251.3,1.2684,2026-05-20 16:46:26.791532
2026-06-07,1,6,RIO-SAO,SAO-RIO,semi leito,NOITE,141.7,188.6,1.3014,2026-05-20 19:15:46.396348
2026-06-07,1,6,RIO-STS,RIO-STS,semi leito,NOITE,237.36,289.42,1.5751308988764041,
2026-06-07,1,6,RIO-STS,STS-RIO,semi leito,NOITE,,235.48,1.531844507575758,
2026-06-07,1,6,RIO-VIX,RIO-VIX,semi leito,NOITE,208.35,240.07,1.4939,2026-06-01 16:53:55.384990
2026-06-07,1,6,RIO-VIX,VIX-RIO,semi leito,NOITE,158.39,203.02,1.2687276755852874,
2026-06-07,1,6,SAO-SJK,SAO-SJK,semi leito,NOITE,,51.8,1.29429149659864,
2026-06-07,1,6,SAO-SJK,SJK-SAO,semi leito,NOITE,29.61,44.54,1.074003795066413,
2026-06-07,1,6,SAO-SJP,SAO-SJP,semi leito,NOITE,161.15,178.75,1.462323772484198,
2026-06-07,1,6,SAO-SJP,SJP-SAO,semi leito,NOITE,150.36,177.49,1.3895765845070398,
2026-06-07,1,6,SAO-UDI,SAO-UDI,semi leito,NOITE,167.81,219.55,1.3137,2026-05-20 19:15:46.396348
2026-06-07,1,6,SAO-UDI,UDI-SAO,semi leito,NOITE,161.61,231.62,1.3916,2026-05-20 19:15:46.396348
2026-06-07,1,6,SAO-VIX,SAO-VIX,leito,NOITE,335.79,350.05,1.2267,2026-05-27 16:53:53.008408
2026-06-07,1,6,SAO-VIX,VIX-SAO,leito,NOITE,281.69,407.52,1.2662,2026-05-18 21:38:03.240909
2026-06-07,1,6,BAT-SAO,BAT-SAO,semi leito,TARDE,145.42,256.63,1.4304,2026-05-20 19:15:46.396348
2026-06-07,1,6,BAT-SAO,SAO-BAT,semi leito,TARDE,136.69,249.14,1.4379,2026-05-18 21:38:03.240909
2026-06-07,1,6,BHZ-DTI,BHZ-DTI,semi leito,TARDE,99.55,163.06,1.2311,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-DTI,DTI-BHZ,semi leito,TARDE,,184.9,1.5364670846394974,
2026-06-07,1,6,BHZ-IPA,BHZ-IPA,semi leito,TARDE,109.32,154.93,1.4396,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-IPA,IPA-BHZ,semi leito,TARDE,121.31,175.96,1.4019,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-MCL,BHZ-MCL,semi leito,TARDE,120.19,193.65,1.0075432989690722,
2026-06-07,1,6,BHZ-MCL,MCL-BHZ,semi leito,TARDE,125.9,214.77,1.2852,2026-05-20 19:15:46.396348
2026-06-07,1,6,BHZ-RIO,BHZ-RIO,semi leito,TARDE,,209.73,1.1465892940626472,
2026-06-07,1,6,BHZ-RIO,RIO-BHZ,semi leito,TARDE,239.65,294.46,1.325803176253173,
2026-06-07,1,6,BHZ-SJK,SJK-BHZ,semi leito,TARDE,316.67,347.35,1.7909572756788639,
2026-06-07,1,6,CAB-JDF,CAB-JDF,semi leito,TARDE,99.19,137.93,1.2129,2026-05-21 21:27:11.648087
2026-06-07,1,6,CAB-JDF,JDF-CAB,semi leito,TARDE,,96.9,1.2185479460093893,
2026-06-07,1,6,CAB-RIO,CAB-RIO,semi leito,TARDE,64.0,96.44,1.3502,2026-06-01 13:28:59.624444
2026-06-07,1,6,CDG-RIO,CDG-RIO,semi leito,TARDE,75.68,131.73,1.1785,
2026-06-07,1,6,CGR-SAO,CGR-SAO,semi leito,TARDE,199.96,268.55,1.3652751887810133,
2026-06-07,1,6,CGR-SAO,SAO-CGR,semi leito,TARDE,262.31,359.2,1.5755331168831168,
2026-06-07,1,6,CMP-GUR,GUR-CMP,semi leito,TARDE,147.13,167.1,1.477,2026-05-20 19:15:46.396348
2026-06-07,1,6,CMP-SAO,CMP-SAO,semi leito,TARDE,35.41,57.02,1.3794406651549516,
2026-06-07,1,6,CMP-SAO,SAO-CMP,semi leito,TARDE,28.64,57.65,1.248930895114126,
2026-06-07,1,6,CMP-SJK,CMP-SJK,semi leito,TARDE,37.02,58.7,1.2559,2026-05-20 19:15:46.396348
2026-06-07,1,6,CRG-SAO,CRG-SAO,semi leito,TARDE,88.5,121.15,1.8735,2026-05-18 21:14:04.089853
2026-06-07,1,6,GVS-SAO,GVS-SAO,semi leito,TARDE,180.64,242.1,1.3382,2026-05-20 19:15:46.396348
2026-06-07,1,6,MCL-RIO,MCL-RIO,semi leito,TARDE,158.93,330.59,1.2389762803234476,
2026-06-07,1,6,MCL-SAO,MCL-SAO,semi leito,TARDE,188.13,265.41,1.3845,2026-05-20 19:15:46.396348
2026-06-07,1,6,MCL-SAO,SAO-MCL,semi leito,TARDE,226.43,320.78,1.2967276653171365,
2026-06-07,1,6,PNV-SAO,PNV-SAO,semi leito,TARDE,192.23,275.51,1.3594,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-RIO,RAO-RIO,semi leito,TARDE,230.14,296.0,1.5224,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,RAO-SAO,semi leito,TARDE,108.96,148.68,1.3201,2026-05-20 19:15:46.396348
2026-06-07,1,6,RAO-SAO,SAO-RAO,semi leito,TARDE,114.95,145.94,1.2689,2026-05-14 13:23:03.427540
2026-06-07,1,6,RIO-SAO,RIO-SAO,semi leito,TARDE,224.75,265.07,1.7675,2026-05-26 20:59:24.854895
2026-06-07,1,6,RIO-SAO,SAO-RIO,semi leito,TARDE,,158.65,1.4351746323529395,
2026-06-07,1,6,RIO-UDI,RIO-UDI,semi leito,TARDE,277.32,398.81,1.1811,2026-05-28 13:04:49.915693
2026-06-07,1,6,RIO-UDI,UDI-RIO,semi leito,TARDE,237.61,314.9,1.317,2026-05-20 19:15:46.396348
2026-06-07,1,6,SAO-SJK,SAO-SJK,semi leito,TARDE,29.63,40.59,1.1786019163763066,
2026-06-07,1,6,SAO-SJK,SJK-SAO,semi leito,TARDE,,51.9,1.5101528718703976,
2026-06-07,1,6,SAO-SJP,SAO-SJP,semi leito,TARDE,138.78,177.28,1.5703,2026-05-18 21:14:04.089853
2026-06-07,1,6,SAO-SJP,SJP-SAO,semi leito,TARDE,130.61,167.9,1.6842,2026-05-20 19:15:46.396348
2026-06-07,1,6,SAO-VIX,SAO-VIX,semi leito,TARDE,282.98,381.33,1.3052,2026-05-18 21:38:03.240909
2026-06-07,1,6,SAO-VIX,VIX-SAO,semi leito,TARDE,269.25,337.32,1.2667,2026-05-18 21:38:03.240909
2026-06-08,2,7,CMP-GUR,CMP-GUR,semi leito,MADRUGADA,82.57,97.7,1.2401690136795913,
2026-06-08,2,7,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,25.4,43.02,1.4645,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,90.29,148.85,1.1637,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,,148.96,1.0989898989898996,
2026-06-08,2,7,RIO-SAO,RIO-SAO,semi leito,MADRUGADA,,269.82,1.3588166666666661,
2026-06-08,2,7,RIO-SAO,SAO-RIO,semi leito,MADRUGADA,157.17,212.37,1.4781,2026-05-20 20:39:56.618565
2026-06-08,2,7,BAT-SAO,BAT-SAO,semi leito,MANHA,105.69,150.9,1.2864,2026-05-20 20:39:56.618565
2026-06-08,2,7,BAT-SAO,SAO-BAT,semi leito,MANHA,117.65,171.9,1.3179,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-DTI,BHZ-DTI,semi leito,MANHA,76.65,110.11,1.1006830226199376,
2026-06-08,2,7,BHZ-DTI,DTI-BHZ,semi leito,MANHA,63.45,121.7,1.2861,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-IPA,BHZ-IPA,semi leito,MANHA,74.82,116.53,1.1856485338918514,
2026-06-08,2,7,BHZ-IPA,IPA-BHZ,semi leito,MANHA,73.23,104.98,1.2349,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-MCL,BHZ-MCL,semi leito,MANHA,94.5,110.06,1.167403043691705,
2026-06-08,2,7,BHZ-MCL,MCL-BHZ,semi leito,MANHA,92.23,100.9,1.1610424657534237,
2026-06-08,2,7,BHZ-RIO,BHZ-RIO,semi leito,MANHA,85.98,112.9,1.1704766797129815,
2026-06-08,2,7,BHZ-RIO,RIO-BHZ,semi leito,MANHA,180.32,246.81,1.5964,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-SAO,BHZ-SAO,semi leito,MANHA,115.9,103.31,1.1383018656716417,
2026-06-08,2,7,BHZ-SAO,SAO-BHZ,semi leito,MANHA,121.3,219.66,1.5345,2026-05-20 20:39:56.618565
2026-06-08,2,7,BRU-SAO,BRU-SAO,semi leito,MANHA,,92.27,1.0,
2026-06-08,2,7,BRU-SAO,SAO-BRU,semi leito,MANHA,59.23,90.2,1.0751,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-RIO,CAB-RIO,semi leito,MANHA,52.37,95.74,1.4192,2026-05-20 20:39:56.618565
2026-06-08,2,7,CAB-RIO,RIO-CAB,semi leito,MANHA,43.26,48.9,1.0,
2026-06-08,2,7,CDG-RIO,CDG-RIO,semi leito,MANHA,72.74,115.09,1.0822,2026-05-20 20:39:56.618565
2026-06-08,2,7,CDG-RIO,RIO-CDG,semi leito,MANHA,80.15,139.53,1.1982,2026-05-18 21:14:04.089853
2026-06-08,2,7,CMP-SAO,CMP-SAO,semi leito,MANHA,24.9,51.9,1.428,2026-05-20 20:39:56.618565
2026-06-08,2,7,CMP-SAO,SAO-CMP,semi leito,MANHA,25.02,50.3,1.3189426867545533,
2026-06-08,2,7,CMP-SJK,SJK-CMP,semi leito,MANHA,32.3,46.9,1.0982776054590566,
2026-06-08,2,7,CRG-SAO,CRG-SAO,semi leito,MANHA,,61.9,1.2058893222506393,
2026-06-08,2,7,CRG-SAO,SAO-CRG,semi leito,MANHA,46.4,63.9,1.2472781916447593,
2026-06-08,2,7,MCE-RIO,MCE-RIO,semi leito,MANHA,53.86,86.53,1.5104,2026-05-18 21:14:04.089853
2026-06-08,2,7,RAO-SAO,RAO-SAO,semi leito,MANHA,62.45,139.89,1.4765,2026-05-20 20:39:56.618565
2026-06-08,2,7,RAO-SAO,SAO-RAO,semi leito,MANHA,89.5,140.85,1.2284778335191393,
2026-06-08,2,7,RIO-SAO,RIO-SAO,semi leito,MANHA,116.88,154.64,1.4113,2026-05-20 20:39:56.618565
2026-06-08,2,7,RIO-SAO,SAO-RIO,semi leito,MANHA,104.99,147.71,1.4209,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-SJK,SAO-SJK,semi leito,MANHA,18.9,31.4,1.1341088487332347,
2026-06-08,2,7,SAO-SJK,SJK-SAO,semi leito,MANHA,21.23,36.65,1.11374963734568,
2026-06-08,2,7,SAO-SJP,SAO-SJP,semi leito,MANHA,87.8,160.43,1.4773,2026-05-20 20:39:56.618565
2026-06-08,2,7,SAO-SJP,SJP-SAO,semi leito,MANHA,79.61,121.7,1.228,2026-05-20 20:39:56.618565
2026-06-08,2,7,ANG-BHZ,ANG-BHZ,semi leito,NOITE,187.37,253.98,1.3686,2026-05-20 20:39:56.618565
2026-06-08,2,7,ANG-BHZ,BHZ-ANG,semi leito,NOITE,131.05,159.9,1.0988,2026-05-20 20:39:56.618565
2026-06-08,2,7,ARB-SAO,ARB-SAO,semi leito,NOITE,134.62,148.73,1.2037869303300153,
2026-06-08,2,7,ARB-SAO,SAO-ARB,semi leito,NOITE,103.78,142.7,1.2064451804915521,
2026-06-08,2,7,BAT-SAO,BAT-SAO,semi leito,NOITE,90.15,166.37,1.1616,2026-05-20 20:39:56.618565
2026-06-08,2,7,BAT-SAO,SAO-BAT,semi leito,NOITE,97.3,185.76,1.241,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-BSB,BHZ-BSB,leito,NOITE,156.22,181.7,1.079,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-BSB,BSB-BHZ,semi leito,NOITE,173.3,147.95,1.2122,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-CAB,BHZ-CAB,semi leito,NOITE,148.87,141.21,1.1479769956291699,
2026-06-08,2,7,BHZ-CAB,CAB-BHZ,semi leito,NOITE,156.9,200.9,1.2060380658436243,
2026-06-08,2,7,BHZ-CDG,BHZ-CDG,semi leito,NOITE,95.65,148.9,1.2853695652173909,
2026-06-08,2,7,BHZ-CDG,CDG-BHZ,semi leito,NOITE,98.54,146.52,1.2047,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-CMP,BHZ-CMP,semi leito,NOITE,,150.84,1.026539943181818,
2026-06-08,2,7,BHZ-CMP,CMP-BHZ,semi leito,NOITE,129.44,162.76,1.1834,2026-05-20 20:39:56.618565
2026-06-08,2,7,BHZ-DTI,BHZ-DTI,semi leito,NOITE,57.8,101.09,1.1405323863636347,
